"Year","Variable","Grado urbanización","Municipio","GeoCode","Value"
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Canillas de Albaida","29034",60.63
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Cañete la Real","29035",39.09
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Carratraca","29036",45.96
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Cartajima","29037",59.18
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Cártama","29038",83.07
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Casabermeja","29039",67.68
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Casarabonela","29040",51.73
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Casares","29041",83.48
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Coín","29042",66.61
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Colmenar","29043",56.77
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Comares","29044",47.06
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Cómpeta","29045",62.09
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Cortes de la Frontera","29046",50.02
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Cuevas Bajas","29047",47.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Cuevas del Becerro","29048",43.9
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Cuevas de San Marcos","29049",51.32
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Cútar","29050",42.97
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Estepona","29051",78.31
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Faraján","29052",34.18
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Frigiliana","29053",71.06
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Fuengirola","29054",64.84
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Fuente de Piedra","29055",71.65
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Gaucín","29056",45.7
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Genalguacil","29057",41.36
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Guaro","29058",58.6
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Humilladero","29059",65.44
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Igualeja","29060",32.28
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Istán","29061",63.25
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Iznate","29062",58.53
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jimera de Líbar","29063",45.38
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jubrique","29064",44.99
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Júzcar","29065",41.83
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Macharaviaya","29066",45.99
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Málaga","29067",46.96
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Manilva","29068",89.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Marbella","29069",72.64
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Mijas","29070",87.6
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Moclinejo","29071",55.91
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Mollina","29072",71.65
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Monda","29073",69.94
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Montejaque","29074",54.59
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Nerja","29075",68.54
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Ojén","29076",90.02
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Parauta","29077",16.67
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Periana","29079",54.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Pizarra","29080",60.19
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Pujerra","29081",53.59
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Rincón de la Victoria","29082",80.51
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Riogordo","29083",54.79
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Ronda","29084",62.15
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Salares","29085",27.2
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Sayalonga","29086",61.01
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Sedella","29087",47.28
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Sierra de Yeguas","29088",53.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Teba","29089",50.66
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Tolox","29090",55.09
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Torrox","29091",73.75
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Totalán","29092",45.92
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Valle de Abdalajís","29093",56.61
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Vélez-Málaga","29094",65.11
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Villanueva de Algaidas","29095",43.35
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Villanueva del Rosario","29096",55.95
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Villanueva del Trabuco","29097",58.38
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Villanueva de Tapia","29098",54.34
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Viñuela","29099",71.03
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Yunquera","29100",60.9
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Torremolinos","29901",55.71
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Villanueva de la Concepción","29902",62.67
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Montecorto","29903",57.69
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Serrato","29904",28.26
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Aguadulce","41001",46.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Alanís","41002",50.74
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Albaida del Aljarafe","41003",76.57
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Alcalá de Guadaíra","41004",62.29
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Alcalá del Río","41005",69.41
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Alcolea del Río","41006",47.23
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Algaba, La","41007",68.35
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Algámitas","41008",72.26
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Almadén de la Plata","41009",40.24
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Almensilla","41010",87.71
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Arahal","41011",64.6
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Aznalcázar","41012",69.94
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Aznalcóllar","41013",53.02
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Badolatosa","41014",57.23
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Benacazón","41015",69.61
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Bollullos de la Mitación","41016",81.86
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Bormujos","41017",87.36
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Brenes","41018",59.64
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Burguillos","41019",82.14
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Cabezas de San Juan, Las","41020",61.45
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Camas","41021",50.56
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Campana, La","41022",67.56
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Cantillana","41023",63.95
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Carmona","41024",65.61
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Carrión de los Céspedes","41025",53.71
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Casariche","41026",62.33
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Castilblanco de los Arroyos","41027",60.48
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Castilleja de Guzmán","41028",96.06
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Castilleja de la Cuesta","41029",45.02
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Castilleja del Campo","41030",51.27
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Castillo de las Guardas, El","41031",43.08
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Cazalla de la Sierra","41032",43.86
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Constantina","41033",39.49
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Coria del Río","41034",63.19
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Coripe","41035",62.97
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Coronil, El","41036",46.59
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Corrales, Los","41037",59.03
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Dos Hermanas","41038",72.4
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Écija","41039",67.67
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Espartinas","41040",87.92
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Estepa","41041",64.11
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Fuentes de Andalucía","41042",50.17
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Garrobo, El","41043",58.7
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Gelves","41044",83.46
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Gerena","41045",69.3
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Gilena","41046",50.06
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Gines","41047",79.71
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Guadalcanal","41048",37.69
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Guillena","41049",77.04
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Herrera","41050",61.73
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huévar del Aljarafe","41051",60.95
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Lantejuela","41052",58.9
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Lebrija","41053",68.3
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Lora de Estepa","41054",65.29
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Lora del Río","41055",52.49
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Luisiana, La","41056",72.49
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Madroño, El","41057",32.44
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Mairena del Alcor","41058",70
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Mairena del Aljarafe","41059",77.16
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Marchena","41060",68.13
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Marinaleda","41061",41.2
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Martín de la Jara","41062",56.86
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Molares, Los","41063",66.1
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Montellano","41064",55.55
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Morón de la Frontera","41065",50.4
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Navas de la Concepción, Las","41066",46.67
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Olivares","41067",67.67
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Osuna","41068",51.09
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Palacios y Villafranca, Los","41069",67.65
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Palomares del Río","41070",87.56
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Paradas","41071",65.89
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Pedrera","41072",64.34
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Pedroso, El","41073",48.28
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Peñaflor","41074",46.55
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Pilas","41075",65.67
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Pruna","41076",41.77
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Puebla de Cazalla, La","41077",52.11
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Puebla de los Infantes, La","41078",49.85
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Puebla del Río, La","41079",61.9
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Real de la Jara, El","41080",52.27
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Rinconada, La","41081",70.45
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Roda de Andalucía, La","41082",54.41
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Ronquillo, El","41083",65.57
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Rubio, El","41084",47.73
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Salteras","41085",74.24
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","San Juan de Aznalfarache","41086",34.96
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Sanlúcar la Mayor","41087",71.86
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","San Nicolás del Puerto","41088",48.37
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Santiponce","41089",63.67
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Saucejo, El","41090",59.67
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Sevilla","41091",42.77
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Tocina","41092",57.21
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Tomares","41093",82
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Umbrete","41094",78.32
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Utrera","41095",64.08
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Valencina de la Concepción","41096",71.05
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Villamanrique de la Condesa","41097",64.83
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Villanueva del Ariscal","41098",73.64
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Villanueva del Río y Minas","41099",33.43
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Villanueva de San Juan","41100",42.65
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Villaverde del Río","41101",63.91
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Viso del Alcor, El","41102",59.32
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Cañada Rosal","41901",69.99
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Isla Mayor","41902",39.65
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Cuervo de Sevilla, El","41903",66.8
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Palmar de Troya, El","41904",45.47
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","","",6.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","","",9.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","","",7.84
2019,"Porcentaje de viviendas construidas después de 2008","","","",7.92
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Abla","04001",7.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Abrucena","04002",6.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Adra","04003",10.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Albanchez","04004",3.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alboloduy","04005",3.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Albox","04006",11.68
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alcolea","04007",8.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alcóntar","04008",2.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alcudia de Monteagud","04009",2.19
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alhabia","04010",13.33
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alhama de Almería","04011",10.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alicún","04012",1.32
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Almería","04013",9.3
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almócita","04014",0.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alsodux","04015",6.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Antas","04016",5.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Arboleas","04017",11.65
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Armuña de Almanzora","04018",15.23
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Bacares","04019",5.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Bayárcal","04020",3.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Bayarque","04021",7.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Bédar","04022",8.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Beires","04023",3.29
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Benahadux","04024",9.29
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benitagla","04026",0.89
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benizalón","04027",1.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Bentarique","04028",6.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Berja","04029",8.26
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Canjáyar","04030",5.86
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cantoria","04031",6.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Carboneras","04032",13.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Castro de Filabres","04033",2.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cóbdar","04034",2.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cuevas del Almanzora","04035",10.19
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Chercos","04036",4.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Chirivel","04037",9.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Dalías","04038",13.81
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Enix","04041",29.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Felix","04043",5.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fines","04044",15.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fiñana","04045",5.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fondón","04046",14.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Gádor","04047",9.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Gallardos, Los","04048",4.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Garrucha","04049",11.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Gérgal","04050",9.24
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Huécija","04051",7.48
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Huércal de Almería","04052",6.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Huércal-Overa","04053",11.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Íllar","04054",7.52
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Instinción","04055",9.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Laroya","04056",4.35
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Láujar de Andarax","04057",5.8
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Líjar","04058",12.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lubrín","04059",4.22
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lucainena de las Torres","04060",5.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lúcar","04061",5.92
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Macael","04062",6.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","María","04063",3.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Mojácar","04064",7.36
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Nacimiento","04065",5.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Níjar","04066",7.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Ohanes","04067",7.11
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Olula de Castro","04068",2.56
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Olula del Río","04069",12.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Oria","04070",7.78
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Padules","04071",7.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Partaloa","04072",4.05
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Paterna del Río","04073",12.38
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Pechina","04074",12.89
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Pulpí","04075",30.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Purchena","04076",11.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Rágol","04077",6.49
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Rioja","04078",4.6
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Roquetas de Mar","04079",14.02
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santa Cruz de Marchena","04080",1.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santa Fe de Mondújar","04081",4.49
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Senés","04082",2.34
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Serón","04083",5.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Sierro","04084",8.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Somontín","04085",3.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Sorbas","04086",8.72
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Suflí","04087",14.5
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Tabernas","04088",13.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Taberno","04089",6.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Tahal","04090",1.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Terque","04091",29.38
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Tíjola","04092",10.73
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Turre","04093",9.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Turrillas","04094",2.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Uleila del Campo","04095",7.24
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Urrácal","04096",5.92
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Velefique","04097",1.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Vélez-Blanco","04098",6.47
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Vélez-Rubio","04099",8
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Vera","04100",9.45
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Viator","04101",12.93
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Vícar","04102",16.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Zurgena","04103",3.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Tres Villas, Las","04901",8.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Ejido, El","04902",12.16
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Mojonera, La","04903",4.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Balanegra","04904",5.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alcalá de los Gazules","11001",8.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alcalá del Valle","11002",8.33
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Algar","11003",10.06
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Algeciras","11004",6.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Algodonales","11005",7.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Arcos de la Frontera","11006",8
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Barbate","11007",5
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Barrios, Los","11008",9.05
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benaocaz","11009",10.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Bornos","11010",7.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Bosque, El","11011",6.82
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Cádiz","11012",5.1
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Castellar de la Frontera","11013",4.91
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Conil de la Frontera","11014",12.07
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Chiclana de la Frontera","11015",6.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Chipiona","11016",4.88
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Espera","11017",8.42
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Gastor, El","11018",8.16
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Grazalema","11019",2.92
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Jerez de la Frontera","11020",6.8
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Jimena de la Frontera","11021",5.86
