"Year","Variable","Grado urbanización","Provincia","Municipio","GeoCode","Value"
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Sevilla","Palmar de Troya, El","41904",45.47
2019,"Porcentaje de viviendas construidas después de 2008",,,"","Andalucía",7.92
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades",,"","Ciudades",6.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia",,"","Zona de densidad intermedia",9.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural",,"","Zona rural",7.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Abla","04001",7.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Abrucena","04002",6.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Adra","04003",10.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Albanchez","04004",3.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Alboloduy","04005",3.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Albox","04006",11.68
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Alcolea","04007",8.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Alcóntar","04008",2.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Alcudia de Monteagud","04009",2.19
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Alhabia","04010",13.33
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Alhama de Almería","04011",10.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Alicún","04012",1.32
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Almería","Almería","04013",9.3
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Almócita","04014",0.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Alsodux","04015",6.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Antas","04016",5.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Arboleas","04017",11.65
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Armuña de Almanzora","04018",15.23
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Bacares","04019",5.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Bayárcal","04020",3.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Bayarque","04021",7.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Bédar","04022",8.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Beires","04023",3.29
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Benahadux","04024",9.29
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Benitagla","04026",0.89
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Benizalón","04027",1.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Bentarique","04028",6.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Berja","04029",8.26
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Canjáyar","04030",5.86
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Cantoria","04031",6.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Carboneras","04032",13.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Castro de Filabres","04033",2.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Cóbdar","04034",2.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Cuevas del Almanzora","04035",10.19
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Chercos","04036",4.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Chirivel","04037",9.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Dalías","04038",13.81
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Enix","04041",29.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Felix","04043",5.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Fines","04044",15.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Fiñana","04045",5.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Fondón","04046",14.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Gádor","04047",9.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Gallardos, Los","04048",4.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Garrucha","04049",11.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Gérgal","04050",9.24
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Huécija","04051",7.48
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Almería","Huércal de Almería","04052",6.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Huércal-Overa","04053",11.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Íllar","04054",7.52
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Instinción","04055",9.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Laroya","04056",4.35
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Láujar de Andarax","04057",5.8
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Líjar","04058",12.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Lubrín","04059",4.22
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Lucainena de las Torres","04060",5.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Lúcar","04061",5.92
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Macael","04062",6.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","María","04063",3.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Mojácar","04064",7.36
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Nacimiento","04065",5.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Níjar","04066",7.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Ohanes","04067",7.11
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Olula de Castro","04068",2.56
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Olula del Río","04069",12.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Oria","04070",7.78
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Padules","04071",7.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Partaloa","04072",4.05
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Paterna del Río","04073",12.38
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Pechina","04074",12.89
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Pulpí","04075",30.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Purchena","04076",11.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Rágol","04077",6.49
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Rioja","04078",4.6
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Roquetas de Mar","04079",14.02
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Santa Cruz de Marchena","04080",1.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Santa Fe de Mondújar","04081",4.49
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Senés","04082",2.34
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Serón","04083",5.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Sierro","04084",8.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Somontín","04085",3.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Sorbas","04086",8.72
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Suflí","04087",14.5
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Tabernas","04088",13.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Taberno","04089",6.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Tahal","04090",1.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Terque","04091",29.38
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Tíjola","04092",10.73
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Turre","04093",9.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Turrillas","04094",2.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Uleila del Campo","04095",7.24
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Urrácal","04096",5.92
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Velefique","04097",1.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Vélez-Blanco","04098",6.47
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Vélez-Rubio","04099",8
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Vera","04100",9.45
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Almería","Viator","04101",12.93
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Almería","Vícar","04102",16.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Zurgena","04103",3.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Tres Villas, Las","04901",8.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Ejido, El","04902",12.16
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almería","Mojonera, La","04903",4.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almería","Balanegra","04904",5.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Alcalá de los Gazules","11001",8.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Alcalá del Valle","11002",8.33
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Algar","11003",10.06
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Cádiz","Algeciras","11004",6.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Algodonales","11005",7.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Arcos de la Frontera","11006",8
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Barbate","11007",5
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Barrios, Los","11008",9.05
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Benaocaz","11009",10.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Bornos","11010",7.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Bosque, El","11011",6.82
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Cádiz","Cádiz","11012",5.1
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Castellar de la Frontera","11013",4.91
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Conil de la Frontera","11014",12.07
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Cádiz","Chiclana de la Frontera","11015",6.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Chipiona","11016",4.88
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Espera","11017",8.42
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Gastor, El","11018",8.16
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Grazalema","11019",2.92
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Cádiz","Jerez de la Frontera","11020",6.8
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Jimena de la Frontera","11021",5.86
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Cádiz","Línea de la Concepción, La","11022",8.23
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Medina Sidonia","11023",11.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Olvera","11024",9.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Paterna de Rivera","11025",9.3
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Prado del Rey","11026",6.22
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Cádiz","Puerto de Santa María, El","11027",5.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Puerto Real","11028",7.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Puerto Serrano","11029",5.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Rota","11030",7.05
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Cádiz","San Fernando","11031",5.01
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Cádiz","Sanlúcar de Barrameda","11032",8.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","San Roque","11033",9.35
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Setenil de las Bodegas","11034",7.63
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Tarifa","11035",11.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Torre Alháquime","11036",15.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Trebujena","11037",15.06
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Ubrique","11038",4.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Vejer de la Frontera","11039",7.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Villaluenga del Rosario","11040",4.05
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Villamartín","11041",10.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","Zahara","11042",3.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cádiz","Benalup-Casas Viejas","11901",9.3
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","San José del Valle","11902",8.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiz","San Martín del Tesorillo","11903",6.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Adamuz","14001",7.49
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Aguilar de la Frontera","14002",8.72
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Alcaracejos","14003",8.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Almedinilla","14004",6.54
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Almodóvar del Río","14005",9.3
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Añora","14006",10.97
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Baena","14007",8.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Belalcázar","14008",2.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Belmez","14009",3.06
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Benamejí","14010",11.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Blázquez, Los","14011",6.36
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Bujalance","14012",5.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Cabra","14013",6.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Cañete de las Torres","14014",5.48
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Carcabuey","14015",9.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Cardeña","14016",3.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Carlota, La","14017",10.73
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Carpio, El","14018",8.86
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Castro del Río","14019",6.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Conquista","14020",3.47
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Córdoba","Córdoba","14021",6.29
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Doña Mencía","14022",7.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Dos Torres","14023",5.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Encinas Reales","14024",8.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Espejo","14025",8.91
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Espiel","14026",6.38
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Fernán-Núñez","14027",13.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Fuente la Lancha","14028",2.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Fuente Obejuna","14029",4.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Fuente Palmera","14030",12.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Fuente-Tójar","14031",4.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Granjuela, La","14032",5.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Guadalcázar","14033",19.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Guijo, El","14034",6.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Hinojosa del Duque","14035",4.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Hornachuelos","14036",7.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Iznájar","14037",4.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Lucena","14038",8.47
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Luque","14039",8.38
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Montalbán de Córdoba","14040",9.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Montemayor","14041",14.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Montilla","14042",7.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Montoro","14043",6.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Monturque","14044",13.19
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Moriles","14045",7.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Nueva Carteya","14046",7.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Obejo","14047",6.22
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Palenciana","14048",6.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Palma del Río","14049",5.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Pedro Abad","14050",8.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Pedroche","14051",5.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Peñarroya-Pueblonuevo","14052",3.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Posadas","14053",7.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Pozoblanco","14054",8.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Priego de Córdoba","14055",6.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Puente Genil","14056",8.98
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Rambla, La","14057",11.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Rute","14058",9.23
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","San Sebastián de los Ballesteros","14059",8.89
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Santaella","14060",8.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Santa Eufemia","14061",2.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Torrecampo","14062",5.26
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Valenzuela","14063",5.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Valsequillo","14064",3.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Victoria, La","14065",13.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Villa del Río","14066",6.58
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Villafranca de Córdoba","14067",16.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Villaharta","14068",3.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Córdoba","Villanueva de Córdoba","14069",3.48
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Villanueva del Duque","14070",4.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Villanueva del Rey","14071",5.78
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Villaralto","14072",2.39
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Villaviciosa de Córdoba","14073",4.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Viso, El","14074",7.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Zuheros","14075",1.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Fuente Carreteros","14901",12.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Córdoba","Guijarrosa, La","14902",10.68
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Agrón","18001",1.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Alamedilla","18002",3.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Granada","Albolote","18003",13.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Albondón","18004",9.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Albuñán","18005",8
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Albuñol","18006",7.81
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Albuñuelas","18007",2.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Aldeire","18010",7.15
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Granada","Alfacar","18011",9.72
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Algarinejo","18012",3.21
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Alhama de Granada","18013",6.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Granada","Alhendín","18014",34.95
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Alicún de Ortega","18015",2.11
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Almegíjar","18016",2.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Granada","Almuñécar","18017",3.97
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Alquife","18018",3.21
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Arenas del Rey","18020",5.07
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Granada","Armilla","18021",12.11
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Granada","Atarfe","18022",26.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Granada","Baza","18023",7.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Beas de Granada","18024",6.98
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Beas de Guadix","18025",4.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Benalúa","18027",7.06
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Benalúa de las Villas","18028",4.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Benamaurel","18029",6.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Bérchules","18030",7.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Bubión","18032",1.54
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Busquístar","18033",12.54
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Cacín","18034",2.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Cádiar","18035",4.07
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Granada","Cájar","18036",13.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Calicasas","18037",29.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Campotéjar","18038",4.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Caniles","18039",6.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Cáñar","18040",12.95
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Capileira","18042",8.24
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Carataunas","18043",28.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Cástaras","18044",2.95
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Castilléjar","18045",4.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Castril","18046",6.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Granada","Cenes de la Vega","18047",4.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Cijuela","18048",25.47
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Cogollos de Guadix","18049",8.39
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Granada","Cogollos de la Vega","18050",17.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Colomera","18051",7.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Cortes de Baza","18053",3.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada","Cortes y Graena","18054",3.67
